WB,ET0,SWC,ET,DELTA,F,f,PERC,Q,InF,Loss,PerLoss
0.0,0.025,0.8939799999999994,0.021500000000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,0.8724799999999995,0.00602,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.8664599999999995,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.8655999999999995,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,0.8655999999999995,0.00688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,0.8587199999999995,0.01978,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.035,0.8389399999999995,0.030100000000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,0.8088399999999994,0.03268,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.058,0.7761599999999994,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.059,0.7262799999999994,0.05073999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,0.6755399999999994,0.042140000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.045,0.6333999999999994,0.0387,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.042,0.5946999999999995,0.03612,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,0.5585799999999994,0.02064,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,0.5379399999999994,0.0077399999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.5301999999999994,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,0.5284799999999994,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.5276199999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,0.5276199999999994,0.00688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.022,0.5207399999999994,0.01892,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.041,0.5018199999999994,0.03526,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.05,0.46655999999999936,0.043000000000000003,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.052,0.4235599999999994,0.044719999999999996,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,0.3788399999999994,0.042140000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.058,0.3366999999999994,0.04988,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.045,0.2868199999999994,0.0387,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.043,0.2481199999999994,0.03698,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.031,0.21113999999999938,0.02666,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.008,0.1844799999999994,0.00688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,0.1775999999999994,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,0.1750199999999994,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.1732999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.1732999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.1732999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,0.1732999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.09,0.0,0.1732999999999994,0.0,0.38833750000000006,3.8189961732684874,2.3103205482034825,0.0,0.0,1.09,0.0,0.0
0.0,0.0,1.2632999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2632999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2632999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2632999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2632999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2632999999999994,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,1.2632999999999994,0.0077399999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,1.2555599999999993,0.01978,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.038,1.2357799999999994,0.03268,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,1.2030999999999994,0.042140000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.06,1.1609599999999993,0.0516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.042,1.1093599999999992,0.03612,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.055,1.0732399999999993,0.0473,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.025,1.0259399999999994,0.021500000000000002,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.017,1.0044399999999993,0.014620000000000001,0.28444500000000006,3.384794992003524,2.0985089373402284,0.0,0.0,0.0254,0.0254,Infinity
0.3302,0.012,1.0152199999999993,0.01032,0.28309750000000006,3.3786944427103314,2.0955436634940696,0.06541999999999937,0.0,0.3302,0.2647800000000006,Infinity
0.0,0.003,1.28,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.27742,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.27656,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.2756999999999998,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,1.2756999999999998,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.02,1.2713999999999999,0.0172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.024,1.2541999999999998,0.02064,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.026,1.2335599999999998,0.022359999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.037,1.2111999999999998,0.03182,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.049,1.1793799999999999,0.042140000000000004,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.036,1.1372399999999998,0.030959999999999998,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.029,1.1062799999999997,0.02494,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.023,1.0813399999999997,0.01978,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.018,1.0615599999999998,0.015479999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.007,1.04608,0.00602,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.04006,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.03834,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.03748,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.03748,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.0366199999999999,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.0366199999999999,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.0357599999999998,0.00344,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,1.0323199999999997,0.0077399999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.014,1.0245799999999996,0.01204,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.019,1.0125399999999996,0.01634,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.015,0.9961999999999995,0.0129,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.016,0.9832999999999995,0.01376,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.013,0.9695399999999995,0.011179999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.01,0.9583599999999995,0.0086,0.29020500000000005,3.410715286875128,2.1111116705935444,0.0,0.0,0.0254,0.0254,Infinity
0.0508,0.005,0.9751599999999995,0.0043,0.28810500000000006,3.4012944056385117,2.1065304387553994,0.0,0.0,0.0508,0.0508,Infinity
0.254,0.003,1.0216599999999996,0.00258,0.28229250000000006,3.37504322302569,2.093769089574179,0.0,0.0,0.254,0.254,Infinity
0.0254,0.002,1.2730799999999995,0.00172,0.250865,3.2283157899219446,2.0225623558570125,0.018479999999999608,0.0,0.0254,0.006920000000000391,Infinity
0.1778,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.17779999999999996,0.0,0.1778,5.551115123125783E-17,Infinity
0.0254,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0,0.001,1.28,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.27914,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.2782799999999999,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.2774199999999998,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.08,0.001,1.2765599999999997,8.6E-4,0.25043000000000004,3.2262241339344335,2.021548851609043,1.07656,0.0,1.08,1.07656,0.9968148148148147
0.0,0.002,1.28,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.27828,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.27742,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.2757,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.2739800000000001,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.2714,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.006,1.2696800000000001,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,1.26452,0.0086,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.013,1.2559200000000001,0.011179999999999999,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.014,1.2447400000000002,0.01204,0.25440749999999995,3.245284548065084,2.030786215054807,0.0,0.0,0.0254,0.0254,Infinity
0.0,0.015,1.2581000000000002,0.0129,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.1524,0.013,1.2452000000000003,0.011179999999999999,0.25434999999999997,3.2450100377618103,2.0306531503691003,0.11760000000000037,0.0,0.1524,0.03479999999999964,Infinity
0.0762,0.007,1.28,0.00602,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.3048,0.006,1.28,0.00516,0.24999999999999997,3.224154789064222,2.0205462039776276,0.30479999999999996,0.0,0.3048,5.551115123125783E-17,Infinity
0.0762,0.006,1.28,0.00516,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.127,0.005,1.28,0.0043,0.24999999999999997,3.224154789064222,2.0205462039776276,0.127,0.0,0.127,0.0,NaN
0.8128,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.8128,0.0,0.8128,0.0,NaN
0.7366,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.7365999999999999,0.0,0.7366,1.1102230246251565E-16,Infinity
2.5654,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,2.020546203977627,0.5448537960223723,2.0205462039776276,4.440892098500626E-16,Infinity
0.762,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.7619999999999998,0.0,0.762,2.220446049250313E-16,Infinity
0.254,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.254,0.0,0.254,0.0,NaN
0.0762,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.0762,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.1524,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.1524000000000001,0.0,0.1524,8.326672684688674E-17,Infinity
0.254,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.254,0.0,0.254,0.0,NaN
0.1524,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.1524000000000001,0.0,0.1524,8.326672684688674E-17,Infinity
0.1016,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.10159999999999991,0.0,0.1016,8.326672684688674E-17,Infinity
0.0762,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.127,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.127,0.0,0.127,0.0,NaN
0.0,0.001,1.28,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.27914,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0508,0.006,1.27742,0.00516,0.2503225,3.2257069592211898,2.021298263675912,0.04821999999999993,0.0,0.0508,0.0025800000000000683,Infinity
0.0762,0.006,1.28,0.00516,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.0508,0.008,1.28,0.00688,0.24999999999999997,3.224154789064222,2.0205462039776276,0.050799999999999956,0.0,0.0508,4.163336342344337E-17,Infinity
0.0254,0.011,1.28,0.00946,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.1016,0.01,1.28,0.0086,0.24999999999999997,3.224154789064222,2.0205462039776276,0.10159999999999991,0.0,0.1016,8.326672684688674E-17,Infinity
0.0762,0.011,1.28,0.00946,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.0,0.009,1.28,0.0077399999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.1016,0.007,1.27226,0.00602,0.2509675,3.2288083954869102,2.0228010528465594,0.09385999999999983,0.0,0.1016,0.007740000000000163,Infinity
0.1016,0.002,1.28,0.00172,0.24999999999999997,3.224154789064222,2.0205462039776276,0.10159999999999991,0.0,0.1016,8.326672684688674E-17,Infinity
0.0762,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.07620000000000005,0.0,0.0762,4.163336342344337E-17,Infinity
0.0254,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.0,1.28,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.28,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.001,1.27914,8.6E-4,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.0,1.2782799999999999,0.0,0.25021499999999997,3.225189676883368,2.0210476264458754,0.023679999999999923,0.0,0.0254,0.0017200000000000756,Infinity
0.1524,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.1524000000000001,0.0,0.1524,8.326672684688674E-17,Infinity
0.1016,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.10159999999999991,0.0,0.1016,8.326672684688674E-17,Infinity
0.0508,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.050799999999999956,0.0,0.0508,4.163336342344337E-17,Infinity
0.1778,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.17779999999999996,0.0,0.1778,5.551115123125783E-17,Infinity
0.1016,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.10159999999999991,0.0,0.1016,8.326672684688674E-17,Infinity
0.1778,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.17779999999999996,0.0,0.1778,5.551115123125783E-17,Infinity
0.0,0.006,1.28,0.00516,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.009,1.27484,0.0077399999999999995,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.1778,0.011,1.2671,0.00946,0.2516125,3.2319059717710354,2.0243020736445865,0.16489999999999982,0.0,0.1778,0.012900000000000189,Infinity
0.0,0.008,1.28,0.00688,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,1.27312,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.005,1.26882,0.0043,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.26452,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.26194,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.002,1.2602200000000001,0.00172,0.2524725,3.2360300939780227,2.02630069475818,0.00562000000000018,0.0,0.0254,0.01977999999999982,Infinity
0.1524,0.002,1.28,0.00172,0.24999999999999997,3.224154789064222,2.0205462039776276,0.1524000000000001,0.0,0.1524,8.326672684688674E-17,Infinity
0.1016,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.10159999999999991,0.0,0.1016,8.326672684688674E-17,Infinity
0.0254,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0254,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0,0.002,1.28,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0254,0.002,1.27828,0.00172,0.25021499999999997,3.225189676883368,2.0210476264458754,0.023680000000000145,0.0,0.0254,0.0017199999999998536,Infinity
0.0,0.003,1.28,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.27742,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.27484,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.1016,0.002,1.27226,0.00172,0.2509675,3.2288083954869102,2.0228010528465594,0.09385999999999983,0.0,0.1016,0.007740000000000163,Infinity
0.127,0.002,1.28,0.00172,0.24999999999999997,3.224154789064222,2.0205462039776276,0.127,0.0,0.127,0.0,NaN
0.0,0.002,1.28,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0508,0.003,1.27828,0.00258,0.25021499999999997,3.225189676883368,2.0210476264458754,0.04908000000000001,0.0,0.0508,0.0017199999999999854,Infinity
0.1524,0.002,1.28,0.00172,0.24999999999999997,3.224154789064222,2.0205462039776276,0.1524000000000001,0.0,0.1524,8.326672684688674E-17,Infinity
0.3302,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.33020000000000005,0.0,0.3302,5.551115123125783E-17,Infinity
0.0508,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.050799999999999956,0.0,0.0508,4.163336342344337E-17,Infinity
0.127,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.127,0.0,0.127,0.0,NaN
0.2032,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.20320000000000005,0.0,0.2032,5.551115123125783E-17,Infinity
0.254,0.0,1.28,0.0,0.24999999999999997,3.224154789064222,2.0205462039776276,0.254,0.0,0.254,0.0,NaN
0.2032,0.001,1.28,8.6E-4,0.24999999999999997,3.224154789064222,2.0205462039776276,0.20320000000000005,0.0,0.2032,5.551115123125783E-17,Infinity
0.0254,0.003,1.28,0.00258,0.24999999999999997,3.224154789064222,2.0205462039776276,0.02540000000000009,0.0,0.0254,9.020562075079397E-17,Infinity
0.0,0.011,1.28,0.00946,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.01,1.27054,0.0086,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.26194,0.00344,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.2585,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.25592,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.2542,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.002,1.25248,0.00172,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.25076,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.003,1.24818,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
0.0,0.004,1.2456,0.00344,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
1.05,0.003,1.24216,0.00258,0.25473,3.2468236357443034,2.031532278915795,1.01216,0.0,1.05,1.01216,0.9639619047619047
0.0,0.003,1.28,0.00258,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,NaN
